timestamp,open,high,low,close,volume
2021-04-09 19:13:00,91.0000,91.0000,91.0000,91.0000,100
2021-04-09 19:06:00,91.0000,91.0000,91.0000,91.0000,768
2021-04-09 17:54:00,91.2500,91.2500,91.2500,91.2500,100
2021-04-09 16:51:00,91.0400,91.0400,91.0400,91.0400,458
2021-04-09 16:28:00,91.2100,91.2200,91.2100,91.2200,1025
2021-04-09 16:06:00,91.0800,91.0800,91.0800,91.0800,367
2021-04-09 16:04:00,91.0700,91.0700,91.0700,91.0700,2886
2021-04-09 16:03:00,91.0700,91.0700,90.5174,90.5174,11582
2021-04-09 16:02:00,90.9800,91.0700,90.9800,91.0700,10659
2021-04-09 16:01:00,91.0700,91.0700,91.0700,91.0700,44603
2021-04-09 16:00:00,91.0750,91.1100,91.0200,91.0600,103989
2021-04-09 15:59:00,91.0650,91.0800,91.0501,91.0800,30639
2021-04-09 15:58:00,91.0750,91.1000,91.0400,91.0700,44957
2021-04-09 15:57:00,91.0550,91.0800,91.0300,91.0700,45211
2021-04-09 15:56:00,90.9700,91.0700,90.9700,91.0600,68197
2021-04-09 15:55:00,90.9850,91.0100,90.9600,90.9600,27659
2021-04-09 15:54:00,91.0300,91.0300,90.9600,90.9900,26379
2021-04-09 15:53:00,91.0700,91.0700,91.0300,91.0400,27039
2021-04-09 15:52:00,91.0550,91.0700,91.0500,91.0700,12522
2021-04-09 15:51:00,91.0400,91.0790,91.0400,91.0550,25085
2021-04-09 15:50:00,91.0150,91.0350,91.0100,91.0350,18275
2021-04-09 15:49:00,90.9950,91.0250,90.9900,91.0200,48359
2021-04-09 15:48:00,90.9900,91.0000,90.9800,90.9900,18581
2021-04-09 15:47:00,90.9800,90.9950,90.9700,90.9900,11876
2021-04-09 15:46:00,90.9450,90.9950,90.9450,90.9850,17971
2021-04-09 15:45:00,90.9900,90.9950,90.9400,90.9400,26925
2021-04-09 15:44:00,90.9850,91.0000,90.9800,90.9900,12296
2021-04-09 15:43:00,90.9800,90.9871,90.9700,90.9871,14779
2021-04-09 15:42:00,90.9850,90.9900,90.9800,90.9850,4855
2021-04-09 15:41:00,90.9600,90.9900,90.9550,90.9800,14440
2021-04-09 15:40:00,90.9700,90.9750,90.9500,90.9500,15754
2021-04-09 15:39:00,90.9800,90.9900,90.9700,90.9701,9374
2021-04-09 15:38:00,90.9676,90.9900,90.9600,90.9750,11965
2021-04-09 15:37:00,90.9600,90.9900,90.9550,90.9650,11706
2021-04-09 15:36:00,90.9400,90.9600,90.9400,90.9500,14243
2021-04-09 15:35:00,90.9600,90.9600,90.9300,90.9450,12087
2021-04-09 15:34:00,90.9250,90.9600,90.9000,90.9600,15551
2021-04-09 15:33:00,90.9200,90.9400,90.9150,90.9250,10881
2021-04-09 15:32:00,90.9100,90.9200,90.8900,90.9100,7466
2021-04-09 15:31:00,90.9000,90.9199,90.8900,90.9150,12344
2021-04-09 15:30:00,90.8800,90.9000,90.8700,90.9000,8425
2021-04-09 15:29:00,90.8400,90.8800,90.8300,90.8700,7660
2021-04-09 15:28:00,90.8600,90.8800,90.8400,90.8500,8969
2021-04-09 15:27:00,90.8300,90.8600,90.8300,90.8600,13485
2021-04-09 15:26:00,90.8100,90.8450,90.8100,90.8350,5650
2021-04-09 15:25:00,90.7700,90.8100,90.7700,90.8050,6769
2021-04-09 15:24:00,90.7600,90.7800,90.7400,90.7800,15276
2021-04-09 15:23:00,90.7700,90.7700,90.7500,90.7699,12600
2021-04-09 15:22:00,90.7500,90.7700,90.7450,90.7700,8404
2021-04-09 15:21:00,90.7350,90.7600,90.7200,90.7574,5656
2021-04-09 15:20:00,90.7600,90.7700,90.7300,90.7300,9923
2021-04-09 15:19:00,90.7650,90.7650,90.7450,90.7550,5619
2021-04-09 15:18:00,90.7950,90.8050,90.7500,90.7700,10709
2021-04-09 15:17:00,90.7900,90.8000,90.7750,90.7900,6941
2021-04-09 15:16:00,90.7900,90.8100,90.7800,90.7900,11842
2021-04-09 15:15:00,90.7750,90.7800,90.7700,90.7800,4075
2021-04-09 15:14:00,90.7440,90.7750,90.7440,90.7750,5544
2021-04-09 15:13:00,90.7600,90.7700,90.7300,90.7400,14333
2021-04-09 15:12:00,90.7900,90.7900,90.7600,90.7650,7336
2021-04-09 15:11:00,90.7500,90.7850,90.7500,90.7800,7218
2021-04-09 15:10:00,90.7350,90.7600,90.7300,90.7600,8218
2021-04-09 15:09:00,90.7300,90.7400,90.7200,90.7350,5520
2021-04-09 15:08:00,90.7000,90.7456,90.6900,90.7350,12608
2021-04-09 15:07:00,90.6600,90.7000,90.6600,90.7000,10127
2021-04-09 15:06:00,90.6800,90.6800,90.6550,90.6650,7434
2021-04-09 15:05:00,90.6450,90.6900,90.6450,90.6650,6734
2021-04-09 15:04:00,90.6700,90.6750,90.6400,90.6450,2874
2021-04-09 15:03:00,90.6455,90.6600,90.6400,90.6600,5356
2021-04-09 15:02:00,90.6100,90.6500,90.6000,90.6450,7542
2021-04-09 15:01:00,90.6150,90.6200,90.6000,90.6000,12182
2021-04-09 15:00:00,90.6200,90.6300,90.6000,90.6150,5874
2021-04-09 14:59:00,90.6100,90.6200,90.6100,90.6200,4325
2021-04-09 14:58:00,90.5750,90.6100,90.5750,90.6100,7433
2021-04-09 14:57:00,90.5700,90.5800,90.5500,90.5750,5108
2021-04-09 14:56:00,90.5500,90.5700,90.5450,90.5700,7021
2021-04-09 14:55:00,90.5050,90.5450,90.5050,90.5400,9756
2021-04-09 14:54:00,90.5000,90.5200,90.5000,90.5050,11437
2021-04-09 14:53:00,90.5050,90.5200,90.5000,90.5050,5397
2021-04-09 14:52:00,90.5250,90.5500,90.5050,90.5050,4947
2021-04-09 14:51:00,90.5050,90.5350,90.5050,90.5250,7014
2021-04-09 14:50:00,90.5200,90.5200,90.5000,90.5050,1814
2021-04-09 14:49:00,90.4850,90.5100,90.4850,90.5000,3906
2021-04-09 14:48:00,90.4750,90.4900,90.4600,90.4850,6901
2021-04-09 14:47:00,90.4750,90.4800,90.4500,90.4800,11787
2021-04-09 14:46:00,90.4550,90.4800,90.4550,90.4800,4860
2021-04-09 14:45:00,90.4600,90.4600,90.4550,90.4550,1484
2021-04-09 14:44:00,90.4550,90.4800,90.4400,90.4650,5285
2021-04-09 14:43:00,90.4550,90.4550,90.4400,90.4500,2391
2021-04-09 14:42:00,90.4700,90.4750,90.4450,90.4600,7033
2021-04-09 14:41:00,90.4800,90.4850,90.4650,90.4650,13466
2021-04-09 14:40:00,90.4650,90.4800,90.4650,90.4750,5954
2021-04-09 14:39:00,90.4600,90.4800,90.4550,90.4700,4028
2021-04-09 14:38:00,90.4600,90.4600,90.4550,90.4550,1901
2021-04-09 14:37:00,90.4700,90.4700,90.4500,90.4687,2938
2021-04-09 14:36:00,90.4850,90.4875,90.4700,90.4750,5634
2021-04-09 14:35:00,90.4850,90.4900,90.4800,90.4800,2249
2021-04-09 14:34:00,90.5000,90.5050,90.4700,90.4900,9401
2021-04-09 14:33:00,90.4900,90.4950,90.4600,90.4900,5325
2021-04-09 14:32:00,90.4956,90.4956,90.4850,90.4850,4727
2021-04-09 14:31:00,90.4890,90.5050,90.4800,90.4800,4134
2021-04-09 14:30:00,90.4700,90.4900,90.4589,90.4850,6178
2021-04-09 14:29:00,90.4900,90.5000,90.4600,90.4600,5539
2021-04-09 14:28:00,90.5100,90.5100,90.4900,90.4984,3744
2021-04-09 14:27:00,90.5300,90.5400,90.5150,90.5150,5840
