timestamp,open,high,low,close,volume
2021-04-09 16:39:00,502.1200,502.1200,502.1200,502.1200,100
2021-04-09 16:35:00,502.1100,502.1100,501.4600,501.5000,4839
2021-04-09 16:34:00,502.0000,502.1100,502.0000,502.0000,5218
2021-04-09 16:31:00,504.0400,504.0400,504.0400,504.0400,437
2021-04-09 16:28:00,503.2500,503.2500,503.2500,503.2500,689
2021-04-09 16:14:00,502.9700,502.9700,502.9700,502.9700,318
2021-04-09 16:10:00,504.0400,504.0400,503.9500,503.9500,729
2021-04-09 16:09:00,502.0900,502.0900,502.0900,502.0900,126
2021-04-09 16:06:00,503.8200,503.8200,503.8200,503.8200,250
2021-04-09 16:04:00,504.0400,504.0400,504.0400,504.0400,2146
2021-04-09 16:03:00,504.0400,504.0400,504.0400,504.0400,10072
2021-04-09 16:02:00,504.0400,504.0400,504.0400,504.0400,626
2021-04-09 16:01:00,504.0400,504.0400,501.8800,504.0400,18193
2021-04-09 16:00:00,504.0800,504.2500,503.7100,503.9600,55003
2021-04-09 15:59:00,504.1000,504.1700,503.9350,504.0600,20310
2021-04-09 15:58:00,504.1200,504.2500,504.0500,504.1400,18408
2021-04-09 15:57:00,504.2500,504.4100,504.0600,504.0600,21789
2021-04-09 15:56:00,504.1900,504.4400,503.9900,504.3600,23720
2021-04-09 15:55:00,503.6900,504.4000,503.4500,504.1900,41172
2021-04-09 15:54:00,503.4100,503.7700,503.4100,503.7050,13276
2021-04-09 15:53:00,503.1352,503.4100,503.0900,503.4100,7152
2021-04-09 15:52:00,503.5200,503.6100,503.3600,503.3600,13908
2021-04-09 15:51:00,503.1000,503.5900,503.1000,503.5000,21353
2021-04-09 15:50:00,502.8700,503.1000,502.8400,503.0450,8431
2021-04-09 15:49:00,502.8000,503.0800,502.8000,502.9250,6460
2021-04-09 15:48:00,502.7700,502.8400,502.5916,502.7100,6384
2021-04-09 15:47:00,502.7200,502.8400,502.5600,502.8400,4823
2021-04-09 15:46:00,502.4500,502.7650,502.3650,502.7100,5832
2021-04-09 15:45:00,502.3450,502.6100,502.3450,502.5000,6142
2021-04-09 15:44:00,502.2400,502.6400,502.2400,502.4300,8763
2021-04-09 15:43:00,502.6438,502.7000,502.2400,502.2800,12156
2021-04-09 15:42:00,502.5750,502.8800,502.5600,502.5900,11079
2021-04-09 15:41:00,502.8500,502.8500,502.6300,502.6300,5114
2021-04-09 15:40:00,503.1950,503.1950,502.8500,502.9250,5777
2021-04-09 15:39:00,503.0100,503.2500,502.9700,503.1500,7558
2021-04-09 15:38:00,502.7399,503.1400,502.6100,502.9900,13533
2021-04-09 15:37:00,502.6800,502.7800,502.5100,502.6650,6320
2021-04-09 15:36:00,502.5900,502.6900,502.4300,502.6800,8788
2021-04-09 15:35:00,502.4700,502.5500,502.4500,502.4800,3364
2021-04-09 15:34:00,502.3700,502.5500,502.3700,502.4900,7461
2021-04-09 15:33:00,502.2500,502.5100,502.1975,502.4500,18041
2021-04-09 15:32:00,502.2100,502.2350,502.1050,502.1950,5332
2021-04-09 15:31:00,502.2600,502.3200,502.1800,502.2200,5163
2021-04-09 15:30:00,502.0150,502.1700,501.9826,502.1700,4579
2021-04-09 15:29:00,502.0800,502.0800,501.9300,502.0200,4296
