timestamp,open,high,low,close,volume
2021-04-09 16:03:00,96.3600,96.3600,96.3600,96.3600,9881
2021-04-09 16:02:00,96.0000,96.3600,96.0000,96.3600,3475
2021-04-09 16:01:00,96.3600,96.3600,96.3600,96.3600,39872
2021-04-09 16:00:00,96.3500,96.3900,96.2800,96.3400,47919
2021-04-09 15:59:00,96.3400,96.3700,96.3301,96.3501,17225
2021-04-09 15:58:00,96.3500,96.4000,96.3350,96.3350,18854
2021-04-09 15:57:00,96.4600,96.4600,96.3400,96.3400,17401
2021-04-09 15:56:00,96.4400,96.5300,96.4300,96.4700,22628
2021-04-09 15:55:00,96.4200,96.5100,96.4200,96.4450,15801
2021-04-09 15:54:00,96.4500,96.4600,96.4200,96.4200,12581
2021-04-09 15:53:00,96.4200,96.4600,96.4200,96.4500,9847
2021-04-09 15:52:00,96.4200,96.4500,96.3900,96.4200,9009
2021-04-09 15:51:00,96.3300,96.4800,96.3200,96.4000,16826
2021-04-09 15:50:00,96.3050,96.3250,96.3050,96.3200,6971
2021-04-09 15:49:00,96.2600,96.3050,96.2600,96.3000,6952
2021-04-09 15:48:00,96.2650,96.2900,96.2600,96.2700,6035
2021-04-09 15:47:00,96.2700,96.2910,96.2700,96.2700,5809
2021-04-09 15:46:00,96.2600,96.3050,96.2500,96.2900,6638
2021-04-09 15:45:00,96.2900,96.2900,96.2600,96.2650,3802
2021-04-09 15:44:00,96.2950,96.3300,96.2900,96.2900,5701
2021-04-09 15:43:00,96.2600,96.3000,96.2300,96.2900,6612
2021-04-09 15:42:00,96.2800,96.2900,96.2600,96.2600,3238
2021-04-09 15:41:00,96.2800,96.2800,96.2400,96.2600,3386
2021-04-09 15:40:00,96.2600,96.2900,96.2400,96.2900,5186
2021-04-09 15:39:00,96.2900,96.2900,96.2500,96.2600,1708
2021-04-09 15:38:00,96.2600,96.3100,96.2400,96.2700,8032
2021-04-09 15:37:00,96.2650,96.3000,96.2600,96.2600,5106
2021-04-09 15:36:00,96.2900,96.2900,96.2500,96.2700,4414
2021-04-09 15:35:00,96.3600,96.3600,96.2700,96.2800,4830
2021-04-09 15:34:00,96.3350,96.3850,96.3000,96.3600,6342
2021-04-09 15:33:00,96.2950,96.3400,96.2950,96.3400,1193
2021-04-09 15:32:00,96.2500,96.2900,96.2400,96.2800,4843
2021-04-09 15:31:00,96.2300,96.2600,96.2100,96.2520,2763
2021-04-09 15:30:00,96.1700,96.2200,96.1700,96.2200,2808
2021-04-09 15:29:00,96.1300,96.1700,96.1200,96.1584,3685
2021-04-09 15:28:00,96.1300,96.1500,96.1200,96.1500,2178
2021-04-09 15:27:00,96.0900,96.1300,96.0800,96.1300,2968
2021-04-09 15:26:00,96.0800,96.1100,96.0700,96.0900,2616
2021-04-09 15:25:00,96.0628,96.0700,96.0400,96.0500,1135
2021-04-09 15:24:00,96.0300,96.0700,96.0200,96.0700,3729
2021-04-09 15:23:00,96.0300,96.0500,96.0100,96.0300,9010
2021-04-09 15:22:00,96.0000,96.0150,96.0000,96.0100,2890
2021-04-09 15:21:00,95.9800,96.0100,95.9800,96.0100,2552
2021-04-09 15:20:00,96.0000,96.0000,95.9700,95.9700,2100
2021-04-09 15:19:00,96.0000,96.0100,95.9900,96.0050,3589
2021-04-09 15:18:00,95.9700,96.0000,95.9700,96.0000,4584
2021-04-09 15:17:00,95.9250,95.9550,95.9100,95.9550,3471
2021-04-09 15:16:00,95.8800,95.9400,95.8800,95.9100,2172
2021-04-09 15:15:00,95.9010,95.9010,95.8800,95.8800,864
2021-04-09 15:14:00,95.9000,95.9200,95.8800,95.9000,2315
2021-04-09 15:13:00,95.9200,95.9300,95.9000,95.9000,2830
2021-04-09 15:12:00,95.9100,95.9100,95.9000,95.9000,1079
2021-04-09 15:11:00,95.9000,95.9000,95.8850,95.8900,5198
2021-04-09 15:10:00,95.9300,95.9300,95.9000,95.9050,2306
2021-04-09 15:09:00,95.8900,95.9200,95.8800,95.9150,4698
2021-04-09 15:08:00,95.8900,95.8900,95.8700,95.8800,1618
2021-04-09 15:07:00,95.8550,95.8700,95.8400,95.8700,2795
2021-04-09 15:06:00,95.8550,95.8600,95.8500,95.8600,1658
2021-04-09 15:05:00,95.8400,95.8600,95.8350,95.8600,3532
2021-04-09 15:04:00,95.8600,95.8600,95.8400,95.8400,575
2021-04-09 15:03:00,95.8500,95.8600,95.8200,95.8550,3247
2021-04-09 15:02:00,95.8300,95.8400,95.8150,95.8400,2857
2021-04-09 15:01:00,95.8500,95.8500,95.8300,95.8300,1990
2021-04-09 15:00:00,95.8400,95.8600,95.8400,95.8600,1652
2021-04-09 14:59:00,95.8300,95.8450,95.8200,95.8450,4029
