timestamp,open,high,low,close,volume
2021-04-09 16:04:00,314.2900,314.2900,314.2900,314.2900,11499
2021-04-09 16:03:00,312.8240,312.8240,312.8240,312.8240,16101
2021-04-09 16:00:00,314.3300,314.6300,314.0200,314.2900,22690
2021-04-09 15:59:00,314.3300,314.4500,314.2800,314.2800,3739
2021-04-09 15:58:00,314.2200,314.4700,314.2100,314.4000,5991
2021-04-09 15:57:00,314.3400,314.3700,314.1700,314.2200,3912
2021-04-09 15:56:00,314.4400,314.5200,314.2300,314.3800,4985
2021-04-09 15:55:00,314.2800,314.4250,314.2500,314.4200,5307
2021-04-09 15:54:00,314.4300,314.4700,314.1700,314.2300,2740
2021-04-09 15:53:00,314.5900,314.6300,314.3800,314.3800,3773
2021-04-09 15:52:00,314.0600,314.5800,314.0600,314.5800,13372
2021-04-09 15:51:00,313.9700,314.1900,313.9700,314.0200,3695
2021-04-09 15:50:00,313.8900,313.9350,313.8700,313.9050,2518
2021-04-09 15:49:00,313.7700,314.0000,313.7700,313.9500,3427
2021-04-09 15:48:00,313.8300,313.8300,313.7300,313.7800,1293
2021-04-09 15:47:00,313.6800,313.7500,313.6800,313.6900,989
2021-04-09 15:46:00,313.5700,313.6850,313.5700,313.6200,2588
2021-04-09 15:45:00,313.7000,313.7000,313.7000,313.7000,805
2021-04-09 15:44:00,313.6300,313.8450,313.6300,313.8450,1944
2021-04-09 15:43:00,313.6050,313.6400,313.5700,313.5700,1562
2021-04-09 15:42:00,313.6300,313.7050,313.5600,313.5600,2364
2021-04-09 15:41:00,313.6700,313.8100,313.5800,313.6000,2925
2021-04-09 15:40:00,313.8900,313.8900,313.7500,313.7500,822
2021-04-09 15:39:00,314.0900,314.1100,313.9500,313.9500,1652
2021-04-09 15:38:00,313.9350,314.0300,313.9350,314.0300,784
2021-04-09 15:37:00,313.9650,314.0500,313.9650,314.0500,1007
2021-04-09 15:36:00,313.8700,313.9700,313.8700,313.9300,542
2021-04-09 15:35:00,314.0350,314.0350,314.0350,314.0350,696
2021-04-09 15:34:00,313.8300,314.0300,313.8300,314.0100,3629
2021-04-09 15:33:00,313.9000,313.9400,313.8200,313.8200,1153
2021-04-09 15:32:00,313.8600,313.9150,313.8600,313.8800,1784
2021-04-09 15:31:00,313.9300,313.9300,313.8900,313.8900,1493
2021-04-09 15:30:00,313.8900,313.9250,313.8550,313.9250,917
2021-04-09 15:29:00,313.7050,313.8250,313.6850,313.8250,1558
2021-04-09 15:28:00,313.6200,313.6300,313.6200,313.6300,475
2021-04-09 15:27:00,313.5600,313.5600,313.5200,313.5200,1133
2021-04-09 15:26:00,313.5000,313.5200,313.5000,313.5200,1253
2021-04-09 15:25:00,313.4100,313.4100,313.4100,313.4100,434
2021-04-09 15:24:00,313.3000,313.3400,313.2000,313.2000,2255
2021-04-09 15:23:00,313.2800,313.2800,313.2100,313.2100,1024
2021-04-09 15:22:00,313.2800,313.3400,313.2000,313.2000,2179
2021-04-09 15:21:00,313.1400,313.2000,313.1400,313.1800,1152
2021-04-09 15:20:00,313.2100,313.2100,313.2100,313.2100,271
2021-04-09 15:19:00,313.1900,313.2300,313.1700,313.1700,483
2021-04-09 15:18:00,313.1500,313.2700,313.1500,313.1600,1563
2021-04-09 15:16:00,313.1600,313.1800,313.1200,313.1200,1131
2021-04-09 15:15:00,312.9800,313.1000,312.9800,313.1000,686
2021-04-09 15:14:00,313.0900,313.1000,313.0900,313.1000,337
2021-04-09 15:12:00,313.0100,313.0350,312.9700,313.0350,1338
2021-04-09 15:11:00,313.0100,313.0100,312.9100,312.9100,1472
2021-04-09 15:10:00,313.0350,313.0350,312.9100,313.0000,1722
2021-04-09 15:09:00,313.1000,313.3258,312.9600,313.1100,3856
2021-04-09 15:08:00,313.0300,313.0300,313.0300,313.0300,230
2021-04-09 15:07:00,313.0050,313.1000,313.0050,313.1000,454
2021-04-09 15:06:00,313.0400,313.1100,313.0200,313.1100,677
2021-04-09 15:04:00,312.9400,313.0300,312.8550,312.8600,1631
2021-04-09 15:03:00,312.8100,312.8550,312.8100,312.8550,394
2021-04-09 15:02:00,312.8000,312.8500,312.8000,312.8000,489
2021-04-09 15:01:00,312.7100,312.7100,312.6200,312.6200,1263
2021-04-09 15:00:00,312.5300,312.6300,312.5300,312.6300,529
2021-04-09 14:59:00,312.7400,312.7500,312.6300,312.6400,1094
2021-04-09 14:58:00,312.6700,312.7500,312.6050,312.6300,2060
2021-04-09 14:57:00,312.7100,312.8200,312.5200,312.5200,3249
2021-04-09 14:56:00,312.7100,312.7100,312.7100,312.7100,496
2021-04-09 14:55:00,312.9400,312.9900,312.8300,312.9900,1448
2021-04-09 14:54:00,312.8600,312.9300,312.8600,312.8899,1390
2021-04-09 14:53:00,312.7800,312.7800,312.7700,312.7700,774
2021-04-09 14:52:00,312.8200,312.8200,312.5200,312.6300,2140
2021-04-09 14:50:00,312.9650,312.9650,312.9650,312.9650,240
2021-04-09 14:49:00,312.9500,312.9900,312.8100,312.9400,1757
2021-04-09 14:47:00,313.0000,313.0000,312.8700,312.8700,1083
2021-04-09 14:46:00,312.9400,312.9400,312.9300,312.9400,645
2021-04-09 14:45:00,312.9200,312.9500,312.6700,312.6700,2542
2021-04-09 14:43:00,313.0800,313.0800,312.9600,312.9600,1336
2021-04-09 14:42:00,313.1200,313.1200,313.1200,313.1200,165
2021-04-09 14:41:00,313.1750,313.1750,313.0000,313.1450,1379
2021-04-09 14:40:00,313.0300,313.0600,313.0300,313.0600,337
2021-04-09 14:39:00,313.1250,313.1250,313.0000,313.1250,700
2021-04-09 14:37:00,313.3000,313.3100,313.2000,313.2000,1520
2021-04-09 14:36:00,313.4500,313.4500,313.3800,313.3800,848
