Date    Sales Per Share
12/31/1995	146.67
12/31/1996	173.27
12/31/1997	182.66
12/31/1998	204.88
12/31/1999	231.18
12/31/2000	285.38
12/31/2001	300.39
12/31/2002	282.29
12/31/2003	284.32
12/31/2004	324.93
12/31/2005	359.94
12/31/2006	387.97
12/31/2007	417.53
12/31/2008	455.85
12/31/2009	394.34
12/31/2010	434.98
12/31/2011	486.96
12/31/2012	503.98
12/31/2013	534.17
12/31/2014	602.38
12/31/2015	627.36
12/31/2016	707.42
12/31/2017	869.64

